	Stdev_slope	R2	Stdev_0.05	Stdev_0.1	Stdev_0.2	Stdev_0.3	Mean_0.05	Mean_0.1	Mean_0.2	Mean_0.3	Stdevnorm_0.05	Stdevnorm_0.1	Stdevnorm_0.2	Stdevnorm_0.3
3OAR161No1	0.02186720250554406	0.9997414906026062	3.239625762157905e-05	6.427194684636388e-05	0.0001301319846979454	0.0001905697504786598	0.029161716695985634	0.02916135810113448	0.02916376549917134	0.02916156755272555	0.0011109173701711011	0.002204010753664572	0.004462111886808409	0.006534962502756421
3OAR40No1	0.021867202505544005	0.9997414906026062	7.664251444124469e-05	0.0001520534770367487	0.00030786403272199794	0.0004508466695053141	0.06899029261684911	0.06898944425925858	0.06899513964052642	0.06898993977626493	0.0011109173701711003	0.002204010753664575	0.004462111886808394	0.006534962502756408
3OAR60No1	0.021867202505544005	0.9997414906026062	7.664251444124469e-05	0.0001520534770367487	0.00030786403272199794	0.00045084666950531406	0.06899029261684911	0.06898944425925858	0.06899513964052642	0.06898993977626493	0.0011109173701711003	0.002204010753664575	0.004462111886808394	0.006534962502756407
3OAR80No1	0.021867202505544026	0.9997414906026062	7.66425144412446e-05	0.0001520534770367486	0.0003078640327219979	0.00045084666950531455	0.06899029261684911	0.06898944425925857	0.06899513964052642	0.06898993977626491	0.001110917370171099	0.002204010753664574	0.004462111886808393	0.0065349625027564156
3OAS100No1	0.021867202505544032	0.9997414906026062	7.664251444124466e-05	0.0001520534770367485	0.00030786403272199794	0.0004508466695053147	0.06899029261684911	0.06898944425925858	0.06899513964052642	0.06898993977626491	0.0011109173701711	0.0022040107536645723	0.004462111886808394	0.006534962502756418
3OAS120No2	0.02186720250554404	0.9997414906026062	4.4246256819666204e-05	8.778153019038451e-05	0.00017773204802405318	0.0002602769190266549	0.039828575920863425	0.03982808615812404	0.03983137414135502	0.03982837222353932	0.0011109173701711152	0.0022040107536645728	0.004462111886808406	0.0065349625027564225
3OAS121No1	0.02186720250554406	0.9997414906026062	3.239625762157905e-05	6.427194684636388e-05	0.0001301319846979454	0.0001905697504786598	0.029161716695985634	0.02916135810113448	0.02916376549917134	0.02916156755272555	0.0011109173701711011	0.002204010753664572	0.004462111886808409	0.006534962502756421
3OAS140No1	0.02186720250554404	0.9997414906026062	4.424625681966619e-05	8.778153019038459e-05	0.0001777320480240532	0.0002602769190266549	0.039828575920863425	0.03982808615812404	0.03983137414135502	0.03982837222353932	0.001110917370171115	0.002204010753664575	0.004462111886808407	0.0065349625027564225
3OAS141No1	0.02186720250554406	0.9997414906026062	3.239625762157905e-05	6.427194684636388e-05	0.0001301319846979454	0.0001905697504786598	0.029161716695985634	0.02916135810113448	0.02916376549917134	0.02916156755272555	0.0011109173701711011	0.002204010753664572	0.004462111886808409	0.006534962502756421
3OAS160No1	0.021867202505544043	0.9997414906026062	2.7486036959388624e-05	5.453040678668671e-05	0.0001104082015517679	0.00016168556461623092	0.0247417474039092	0.02474144316039294	0.02474348567506208	0.024741620865924262	0.0011109173701711072	0.0022040107536645676	0.0044621118868084005	0.006534962502756422
3OAS161No1	0.02186720250554406	0.9997414906026062	3.239625762157905e-05	6.427194684636388e-05	0.0001301319846979454	0.0001905697504786598	0.029161716695985634	0.02916135810113448	0.02916376549917134	0.02916156755272555	0.0011109173701711011	0.002204010753664572	0.004462111886808409	0.006534962502756421
3OAS60No2	0.021867202505544005	0.9997414906026062	7.664251444124469e-05	0.0001520534770367487	0.00030786403272199794	0.00045084666950531406	0.06899029261684911	0.06898944425925858	0.06899513964052642	0.06898993977626493	0.0011109173701711003	0.002204010753664575	0.004462111886808394	0.006534962502756407
3OAS80No1	0.021867202505544026	0.9997414906026062	7.66425144412446e-05	0.0001520534770367486	0.0003078640327219979	0.00045084666950531455	0.06899029261684911	0.06898944425925857	0.06899513964052642	0.06898993977626491	0.001110917370171099	0.002204010753664574	0.004462111886808393	0.0065349625027564156
4HTHRA_REVNo1	0.021867202505544005	0.9997414906026062	4.802540384510954e-08	9.527909795210454e-08	1.9291244042094428e-07	2.8250760733866787e-07	4.323040140934405e-05	4.322986981514744e-05	4.323343863054232e-05	4.323018031388976e-05	0.001110917370171101	0.002204010753664574	0.004462111886808398	0.006534962502756409
4HTHRKNo1	0.021867202505544005	0.9997414906026062	4.802540384510954e-08	9.527909795210454e-08	1.9291244042094428e-07	2.8250760733866787e-07	4.323040140934405e-05	4.322986981514744e-05	4.323343863054232e-05	4.323018031388976e-05	0.001110917370171101	0.002204010753664574	0.004462111886808398	0.006534962502756409
5DOANNo1	0.021867202505544005	0.9997414906026062	9.605080769021908e-08	1.9055819590420912e-07	3.858248808418885e-07	5.650152146773357e-07	8.64608028186881e-05	8.645973963029488e-05	8.646687726108464e-05	8.646036062777952e-05	0.001110917370171101	0.002204010753664575	0.004462111886808398	0.006534962502756409
A5PISONo2	0.0218672025055442	0.9997414906026062	8.380109930138813e-06	1.6625561701848846e-05	3.3661923236142655e-05	4.929567720521205e-05	0.007543414258477063	0.007543321498865499	0.007543944233146421	0.007543375678807476	0.0011109173701711393	0.0022040107536645892	0.004462111886808444	0.006534962502756478
ACCOACNo1	0.021867202505544015	0.9997414906026062	0.000519737381228437	0.0010311232158535435	0.002087724382581704	0.0030573353321267775	0.4678452198009898	0.4678394668170792	0.46787808901739225	0.46784282707623964	0.0011109173701711024	0.0022040107536645745	0.004462111886808399	0.00653496250275641
ACCOALNo1	0.021867202505544005	0.9997414906026062	0.0001130548156991629	0.00022429297822665903	0.0004541279958458173	0.0006650406435788233	0.10176707893382783	0.10176582752771537	0.10177422874320612	0.10176655846124798	0.0011109173701711013	0.002204010753664574	0.004462111886808401	0.006534962502756407
ACGKNo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ACGSNo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ACHBSNo1	0.02186720250554402	0.9997414906026062	6.256848678796328e-05	0.00012413157421043512	0.00025133030674016367	0.0003680567383519991	0.05632145870428389	0.056320766132398926	0.05632541565871219	0.05632117065656533	0.0011109173701711	0.00220401075366458	0.0044621118868084005	0.006534962502756411
ACKrNo2	0.02186720250554373	0.9997414906026055	0.0006572132224629909	0.0013038658290191064	0.0026399487869206754	0.0038660317274623345	0.5915950547806212	0.5915877800737576	0.5916366182401913	0.5915920291557571	0.0011109173701708893	0.00220401075366456	0.00446211188680839	0.006534962502756215
ACLSNo2	0.021867202505544005	0.9997414906026062	0.00018830416270778914	0.00037358250690173875	0.0007563958376391915	0.0011076920587708022	0.16950330219320142	0.16950121785049782	0.16951521091960264	0.1695024352937885	0.0011109173701711033	0.0022040107536645736	0.004462111886808397	0.006534962502756408
ACODANo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ACONTaNo1	0.021867202505543998	0.9997414906026062	0.00023155394623780768	0.0004593871026247502	0.0009301251687940614	0.0013621072616577439	0.2084348957493966	0.2084323326739372	0.20844953967735447	0.20843382974014238	0.0011109173701711029	0.002204010753664577	0.0044621118868083945	0.006534962502756408
ACONTbNo1	0.021867202505543998	0.9997414906026062	0.00023155394623780768	0.0004593871026247502	0.0009301251687940614	0.0013621072616577439	0.2084348957493966	0.2084323326739372	0.20844953967735447	0.20843382974014238	0.0011109173701711029	0.002204010753664577	0.0044621118868083945	0.006534962502756408
ACOTA_REVNo4	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ACPPAT160No1	0.02186720250554425	0.9997414906026061	1.374301847969386e-05	2.72652033933433e-05	5.520410077588445e-05	8.08427823081157e-05	0.012370873701954575	0.012370721580196448	0.012371742837531017	0.012370810432962107	0.0011109173701710727	0.002204010753664567	0.00446211188680845	0.006534962502756455
ACPPAT161No1	0.02186720250554415	0.9997414906026063	1.6198128810789214e-05	3.2135973423181867e-05	6.506599234897235e-05	9.528487523933014e-05	0.014580858347992793	0.014580679050567213	0.014581882749585648	0.01458078377636275	0.0011109173701710816	0.002204010753664571	0.004462111886808392	0.0065349625027564485
ACt2rpp_REV	17.521536219509844	0.38107592132886003	0.00013558538561692362	0.0001242499509259045	0.00013443470841488817	0.00012751680802305178	1.8562315715560045e-05	1.5538297635961365e-05	1.825117657671331e-05	1.6362125572884803e-05	7.30433571406545	7.996368317616994	7.365810519109958	7.793413359103643
ACt4pp	17.521536219509844	0.38107592132886003	0.00013558538561692362	0.0001242499509259045	0.00013443470841488817	0.00012751680802305178	1.8562315715560045e-05	1.5538297635961365e-05	1.825117657671331e-05	1.6362125572884803e-05	7.30433571406545	7.996368317616994	7.365810519109958	7.793413359103643
ADCLNo1	0.0218672025055409	0.9997414906025974	1.4407621153497526e-07	2.858372938557573e-07	5.787373212625877e-07	8.475228220153357e-07	0.0001296912042279818	0.0001296896094453928	0.0001297003158915773	0.0001296905409416201	0.0011109173701688074	0.002204010753661126	0.004462111886808216	0.006534962502753737
ADCSNo1	0.0218672025055409	0.9997414906025974	1.4407621153497526e-07	2.858372938557573e-07	5.787373212625877e-07	8.475228220153357e-07	0.0001296912042279818	0.0001296896094453928	0.0001297003158915773	0.0001296905409416201	0.0011109173701688074	0.002204010753661126	0.004462111886808216	0.006534962502753737
ADK3No1	0.021867202505544293	0.9997414906026069	0.0002874445329252569	0.0005702701823540275	0.0011546311304554237	0.0016908815072368933	0.25874519621645614	0.2587420144869271	0.25876337477527767	0.25874387290265755	0.001110917370171356	0.002204010753664594	0.004462111886808401	0.006534962502756626
ADNK1No1	0.02186720250553642	0.999741490602581	1.9210161538104522e-07	3.811163918082545e-07	7.716497616841794e-07	1.1300304293539426e-06	0.00017292160563732608	0.0001729194792605401	0.0001729337545221191	0.00017292072125550922	0.0011109173701749334	0.0022040107536642605	0.004462111886812018	0.006534962502754076
ADSKNo1	0.021867202505543994	0.9997414906026062	5.3248974115347626e-05	0.0001056423020813793	0.00021389491236000217	0.0003132350603252117	0.04793243453124374	0.04793184511723888	0.047935802101321666	0.04793218938794082	0.001110917370171098	0.002204010753664574	0.004462111886808394	0.006534962502756404
ADSL1rNo1	0.021867202505545396	0.9997414906026093	6.445784494019376e-05	0.00012787993083076906	0.0002589196378604019	0.00037917081565780244	0.0580221775902214	0.0580214641049915	0.05802625403138321	0.0580218808444292	0.0011109173701722111	0.002204010753664655	0.004462111886808453	0.006534962502757396
ADSL2rNo1	0.02186720250554494	0.9997414906026083	9.64367338054867e-05	0.0001913238467720613	0.0003873751009909213	0.0005672854103381566	0.0868081968963806	0.08680712943616302	0.08681429574550534	0.08680775292877671	0.0011109173701718432	0.0022040107536646365	0.004462111886808424	0.006534962502757077
ADSSNo1	0.021867202505545396	0.9997414906026093	6.445784494019376e-05	0.00012787993083076906	0.0002589196378604019	0.00037917081565780244	0.0580221775902214	0.0580214641049915	0.05802625403138321	0.0580218808444292	0.0011109173701722111	0.002204010753664655	0.004462111886808453	0.006534962502757396
AGPAT160No1	0.02186720250554425	0.9997414906026061	1.374301847969386e-05	2.72652033933433e-05	5.520410077588445e-05	8.08427823081157e-05	0.012370873701954575	0.012370721580196448	0.012371742837531017	0.012370810432962107	0.0011109173701710727	0.002204010753664567	0.00446211188680845	0.006534962502756455
AGPAT161No1	0.02186720250554415	0.9997414906026063	1.6198128810789214e-05	3.2135973423181867e-05	6.506599234897235e-05	9.528487523933014e-05	0.014580858347992793	0.014580679050567213	0.014581882749585648	0.01458078377636275	0.0011109173701710816	0.002204010753664571	0.004462111886808392	0.0065349625027564485
AGPR_REVNo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
AHCYSNSNo1	0.021867202505546093	0.9997414906026055	9.605080769017397e-08	1.9055819590418737e-07	3.858248808419153e-07	5.650152146773611e-07	8.646080281868803e-05	8.645973963029492e-05	8.646687726108456e-05	8.646036062777952e-05	0.0011109173701705798	0.002204010753664322	0.004462111886808712	0.006534962502756703
AICARTNo1	0.02186720250554474	0.999741490602608	0.00011683956209910992	0.00023180165476213504	0.00046933088027612034	0.0006873042699975755	0.10517394473816731	0.10517265143861788	0.10518133390236772	0.10517340684167935	0.001110917370171713	0.0022040107536646244	0.004462111886808419	0.006534962502756947
AIRC2No1	0.02186720250554494	0.9997414906026083	9.64367338054867e-05	0.0001913238467720613	0.0003873751009909213	0.0005672854103381566	0.0868081968963806	0.08680712943616302	0.08681429574550534	0.08680775292877671	0.0011109173701718432	0.0022040107536646365	0.004462111886808424	0.006534962502757077
AIRC3_REVNo1	0.02186720250554494	0.9997414906026083	9.64367338054867e-05	0.0001913238467720613	0.0003873751009909213	0.0005672854103381566	0.0868081968963806	0.08680712943616302	0.08681429574550534	0.08680775292877671	0.0011109173701718432	0.0022040107536646365	0.004462111886808424	0.006534962502757077
ALAALArNo2	0.02186720250554409	0.9997414906026062	5.984439112322223e-06	1.1872715577996098e-05	2.403879324850748e-05	3.520323494496346e-05	0.005386934503869245	0.00538686826198792	0.005387312971594165	0.005386906953194429	0.0011109173701710706	0.002204010753664635	0.0044621118868084135	0.006534962502756427
ALARNo1	0.021867202505544116	0.9997414906026062	8.97665866848368e-06	1.7809073366993875e-05	3.605818987276137e-05	5.28048524174455e-05	0.008080401755803893	0.008080302392981905	0.008080969457391275	0.008080360429791668	0.00111091737017111	0.0022040107536645944	0.004462111886808417	0.006534962502756445
ALCD2x_REVNo2	0.02186720250554424	0.9997414906026068	0.00035808602549141386	0.0007104180447520527	0.001438389758906886	0.002106427394327445	0.3223336272401601	0.32232966357847675	0.3223562733062074	0.3223319787127945	0.0011109173701712972	0.0022040107536645914	0.004462111886808402	0.006534962502756582
ANPRTNo1	0.021867202505544046	0.9997414906026062	1.22417400482854e-05	2.4286770246150082e-05	4.917364058676105e-05	7.201156916570358e-05	0.011019487476732434	0.01101935197265657	0.01102026166850182	0.011019431119203699	0.0011109173701711393	0.00220401075366458	0.00446211188680841	0.006534962502756438
ANSNo1	0.021867202505544046	0.9997414906026062	1.22417400482854e-05	2.4286770246150082e-05	4.917364058676105e-05	7.201156916570358e-05	0.011019487476732434	0.01101935197265657	0.01102026166850182	0.011019431119203699	0.0011109173701711393	0.00220401075366458	0.00446211188680841	0.006534962502756438
APG3PAT160No1	0.02186720250554425	0.9997414906026061	1.374301847969386e-05	2.72652033933433e-05	5.520410077588445e-05	8.08427823081157e-05	0.012370873701954575	0.012370721580196448	0.012371742837531017	0.012370810432962107	0.0011109173701710727	0.002204010753664567	0.00446211188680845	0.006534962502756455
APG3PAT161No1	0.02186720250554415	0.9997414906026063	1.6198128810789214e-05	3.2135973423181867e-05	6.506599234897235e-05	9.528487523933014e-05	0.014580858347992793	0.014580679050567213	0.014581882749585648	0.01458078377636275	0.0011109173701710816	0.002204010753664571	0.004462111886808392	0.0065349625027564485
APRAURNo1	0.021867202505543998	0.9997414906026062	9.605080769021936e-08	1.9055819590420934e-07	3.858248808418884e-07	5.650152146773355e-07	8.64608028186881e-05	8.645973963029488e-05	8.646687726108464e-05	8.646036062777952e-05	0.001110917370171104	0.002204010753664577	0.004462111886808396	0.006534962502756407
ARGSLNo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ARGSSNo1	0.02186720250554404	0.9997414906026062	6.370192939081879e-05	0.00012638024637421022	0.0002558832133497399	0.00037472417125524333	0.05734173494920487	0.057341029831220094	0.05734576358477742	0.05734144168343529	0.0011109173701710974	0.002204010753664574	0.004462111886808405	0.0065349625027564156
ASAD_REVNo1	0.021867202505544144	0.9997414906026065	0.000588322395851534	0.0011671911674607893	0.0023632223792233904	0.0034607840661121042	0.529582497896183	0.529575985743315	0.5296197045640926	0.5295797894253119	0.0011109173701712215	0.0022040107536645853	0.0044621118868084	0.0065349625027565144
ASNS2No1	0.021867202505544057	0.9997414906026061	5.1913738672120476e-05	0.00010299328680199362	0.00020853142746937595	0.0003053805887310431	0.046730513057082604	0.0467299384228267	0.04673379618423931	0.046730274060828185	0.0011109173701711005	0.0022040107536645784	0.004462111886808414	0.006534962502756418
ASP1DCNo1	0.02186720250554317	0.9997414906026315	1.4515301431194903e-07	2.879735965010512e-07	5.830627123028822e-07	8.538570733014713e-07	0.0001306604957394038	0.00013065888903766016	0.0001306696755021273	0.00013065982749574357	0.001110917370170169	0.002204010753665966	0.004462111886804142	0.006534962502757682
ASPCTNo2	0.02186720250554401	0.9997414906026062	7.124019491005843e-05	0.00014133564666845972	0.00028616354587016274	0.0004190677308053568	0.06412735710405361	0.0641265685448506	0.06413186247439569	0.06412702913422938	0.0011109173701711029	0.002204010753664583	0.004462111886808403	0.0065349625027564095
ASPKNo3	0.021867202505544144	0.9997414906026065	0.000588322395851534	0.0011671911674607893	0.0023632223792233904	0.0034607840661121042	0.529582497896183	0.529575985743315	0.5296197045640926	0.5295797894253119	0.0011109173701712215	0.0022040107536645853	0.0044621118868084	0.0065349625027565144
ASPO6No1	0.02186720250553875	0.9997414906026165	4.905913451103559e-07	9.732994849102528e-07	1.970648158200636e-06	2.8858848857287853e-06	0.000441609212603027	0.0004416037822371959	0.0004416402385666548	0.000441606954058427	0.0011109173701757894	0.002204010753665761	0.004462111886807196	0.006534962502757525
ASPTA_REVNo2	0.021867202505544265	0.9997414906026069	0.0009886223206017524	0.0019613586847916885	0.003971180443103871	0.005815533113589778	0.8899152602585515	0.889904317177469	0.8899777826827021	0.8899107089193935	0.001110917370171316	0.002204010753664593	0.004462111886808403	0.006534962502756598
ATPM	0.9930257475545039	0.9996577280535504	0.34559858606059346	0.6856438238307846	1.3882291725854983	2.032970507911126	6.854806028935064	6.858631466890802	6.832949693170404	6.856397067641035	0.05041697527279037	0.09996802235849025	0.20316689496090481	0.29650711413809294
ATPPRTNo1	0.021867202505544105	0.9997414906026063	2.0402828293623362e-05	4.047780799007402e-05	8.195577928519888e-05	0.00012001885965942065	0.01836574784178667	0.018365522002454834	0.018367038156862366	0.018365653912902586	0.0011109173701711087	0.0022040107536645866	0.004462111886808393	0.0065349625027564485
BIOMASS_Ec_iML1515_core_75p37M	0.021867202505544015	0.9997414906026062	0.00021536055535923592	0.000427260528933204	0.0008650782081656692	0.0012668502571240715	0.193858302284054	0.19385591845357592	0.19387192211005522	0.1938573108246177	0.0011109173701711024	0.0022040107536645736	0.004462111886808398	0.006534962502756412
BPNTNo1	0.021867202505543994	0.9997414906026062	5.3248974115347626e-05	0.0001056423020813793	0.00021389491236000217	0.0003132350603252117	0.04793243453124374	0.04793184511723888	0.047935802101321666	0.04793218938794082	0.001110917370171098	0.002204010753664574	0.004462111886808394	0.006534962502756404
BTNt2ipp	0.021867202505544	0.9997414906026062	4.3072111071847225e-10	8.545210578664091e-10	1.7301564163313387e-09	2.533700514248142e-09	3.8771660456810806e-07	3.877118369071519e-07	3.877438442201105e-07	3.877146216492355e-07	0.0011109173701711035	0.0022040107536645762	0.004462111886808398	0.006534962502756409
BTNtex	0.021867202505544	0.9997414906026062	4.3072111071847225e-10	8.545210578664091e-10	1.7301564163313387e-09	2.533700514248142e-09	3.8771660456810806e-07	3.877118369071519e-07	3.877438442201105e-07	3.877146216492355e-07	0.0011109173701711035	0.0022040107536645762	0.004462111886808398	0.006534962502756409
CA2tex	0.021867202505543738	0.9997414906026079	1.1209516906448845e-06	2.2238910530972623e-06	4.50273207350181e-06	6.593955588330548e-06	0.0010090324633884515	0.001009020055550813	0.001009103354582788	0.0010090273028420856	0.0011109173701712182	0.002204010753664618	0.004462111886808123	0.006534962502756491
CATNo1	0.25141397595251386	0.9997202142208725	0.2843278796852906	0.5640869566964423	1.1421118982540195	1.67254791336741	22.264586442054977	22.267733673285385	22.246604986528872	22.265895407660867	0.01277040920680347	0.02533203266092489	0.051338705341584016	0.07511702910415848
CAt6pp_REV	0.021867202505543738	0.9997414906026079	1.1209516906448845e-06	2.2238910530972623e-06	4.50273207350181e-06	6.593955588330548e-06	0.0010090324633884515	0.001009020055550813	0.001009103354582788	0.0010090273028420856	0.0011109173701712182	0.002204010753664618	0.004462111886808123	0.006534962502756491
CBMKrNo1	0.02186720250554401	0.9997414906026062	0.00013494212430087738	0.00026771589304267016	0.000542046759219902	0.0007937919020606003	0.12146909205325854	0.12146759837607078	0.12147762605917314	0.12146847081766471	0.0011109173701711011	0.0022040107536645793	0.004462111886808397	0.006534962502756412
CDPMEKNo1	0.021867202505549604	0.9997414906026058	5.14496366752705e-07	1.0207254036215532e-06	2.0666718393079643e-06	3.0265052642696265e-06	0.0004631274841565548	0.0004631217891855436	0.00046316002192087175	0.00046312511555996204	0.0011109173701701225	0.0022040107536650862	0.0044621118868092705	0.006534962502757587
CHORMNo2	0.021867202505544064	0.9997414906026062	6.959613243044616e-05	0.0001380739397905845	0.0002795595388290268	0.0004093965959424728	0.06264744282441714	0.06264667246337603	0.06265184422100753	0.06264712242339425	0.001110917370171105	0.0022040107536645957	0.004462111886808414	0.006534962502756428
CHORSNo1	0.021867202505544026	0.9997414906026062	8.202997409411128e-05	0.0001627418264285414	0.00032950482917747066	0.0004825381955375302	0.073839851906787	0.07383894391529322	0.07384503964403155	0.07383947426385355	0.0011109173701710996	0.002204010753664571	0.004462111886808399	0.006534962502756414
CHRPLNo1	0.021867202505545056	0.9997414906026058	4.802540384509705e-08	9.527909795209703e-08	1.9291244042095074e-07	2.825076073386735e-07	4.323040140934404e-05	4.322986981514746e-05	4.3233438630542286e-05	4.323018031388977e-05	0.001110917370170812	0.0022040107536643993	0.0044621118868085514	0.006534962502756537
CLt3_2pp	0.02186720250554431	0.9997414906026107	5.604758453227333e-07	1.1119455265487065e-06	2.2513660367507115e-06	3.2969777941654146e-06	0.0005045162316942005	0.0005045100277753813	0.0005045516772913686	0.0005045136514210177	0.0011109173701718507	0.0022040107536648776	0.004462111886807963	0.0065349625027570956
