	Stdev_slope	R2	Stdev_0.05	Stdev_0.1	Stdev_0.2	Stdev_0.3	Mean_0.05	Mean_0.1	Mean_0.2	Mean_0.3	Stdevnorm_0.05	Stdevnorm_0.1	Stdevnorm_0.2	Stdevnorm_0.3
3OAS121No1	0.046904847125976805	0.9999999694190184	6.838665364149491e-05	0.00013683722209638285	0.0002735605971185427	0.0004104300057675848	0.02916129940371345	0.029161693247591325	0.029163511416788728	0.02916637077902896	0.0023451168171465787	0.004692362029001359	0.00938023522644329	0.014072028668808183
3OAS140No1	0.04690484712597678	0.9999999694190184	9.340132664100073e-05	0.00018688994704540513	0.0003736244036961139	0.0005605583105868704	0.03982800599018627	0.039828543895445906	0.039831027119964904	0.03983493238820605	0.0023451168171465843	0.004692362029001381	0.009380235226443316	0.014072028668808165
3OAS141No1	0.046904847125976805	0.9999999694190184	6.838665364149491e-05	0.00013683722209638285	0.0002735605971185427	0.00041043000576758475	0.02916129940371345	0.029161693247591325	0.029163511416788728	0.02916637077902896	0.0023451168171465787	0.004692362029001359	0.00938023522644329	0.014072028668808181
3OAS160No1	0.04690484712597684	0.9999999694190184	5.802145764722439e-05	0.00011609714269761717	0.0002320976938405449	0.0003482221446546204	0.024741393359594882	0.02474172750953004	0.024743270103317935	0.024745696079093694	0.0023451168171465682	0.004692362029001361	0.009380235226443327	0.01407202866880817
3OAS161No1	0.046904847125976805	0.9999999694190184	6.838665364149491e-05	0.00013683722209638285	0.0002735605971185427	0.00041043000576758475	0.02916129940371345	0.029161693247591325	0.029163511416788728	0.02916637077902896	0.0023451168171465787	0.004692362029001359	0.00938023522644329	0.014072028668808181
3OAS60No2	0.046904847125976694	0.9999999694190184	0.0001617879802824958	0.0003237271691417889	0.0006471850008146563	0.0009709883163544541	0.06898930539389976	0.06899023714303727	0.06899453853675369	0.06900130316723506	0.002345116817146583	0.004692362029001382	0.009380235226443294	0.014072028668808146
3OAS80No1	0.046904847125976715	0.9999999694190184	0.00016178798028249527	0.00032372716914178895	0.0006471850008146565	0.0009709883163544542	0.06898930539389976	0.06899023714303727	0.06899453853675369	0.06900130316723506	0.0023451168171465756	0.004692362029001383	0.009380235226443297	0.014072028668808148
4HTHRA_REVNo1	0.04690484712597665	0.9999999694190184	1.0137889064571374e-07	2.0285253096161307e-07	4.055362908330568e-07	6.084365363241634e-07	4.32297827999316e-05	4.3230366648581895e-05	4.323306196947309e-05	4.323730079322645e-05	0.002345116817146584	0.004692362029001374	0.009380235226443281	0.014072028668808138
4HTHRKNo1	0.04690484712597665	0.9999999694190184	1.0137889064571374e-07	2.0285253096161307e-07	4.055362908330568e-07	6.084365363241634e-07	4.32297827999316e-05	4.3230366648581895e-05	4.323306196947309e-05	4.323730079322645e-05	0.002345116817146584	0.004692362029001374	0.009380235226443281	0.014072028668808138
5DOANNo1	0.04690484712597665	0.9999999694190184	2.0275778129142748e-07	4.057050619232262e-07	8.110725816661136e-07	1.2168730726483267e-06	8.64595655998632e-05	8.646073329716379e-05	8.646612393894618e-05	8.64746015864529e-05	0.002345116817146584	0.0046923620290013745	0.009380235226443281	0.014072028668808138
A5PISONo2	0.04690484712597718	0.9999999694190184	1.7689934496887865e-05	3.539640217389405e-05	7.076335492778494e-05	0.00010616808296612521	0.007543306315295638	0.007543408192957882	0.007543878508323434	0.007544618154556127	0.002345116817146588	0.004692362029001456	0.009380235226443424	0.014072028668808276
ACCOACNo1	0.046904847125976694	0.9999999694190184	0.0010971359929836954	0.0021952973796447355	0.004388768295847027	0.006584582048548931	0.46783852512670726	0.4678448436153454	0.4678740127406292	0.46791988586153327	0.002345116817146583	0.00469236202900138	0.00938023522644329	0.014072028668808145
ACCOALNo1	0.04690484712597667	0.9999999694190184	0.00023865227317404204	0.00047752759302011034	0.0009546578882984675	0.0014322978043165358	0.10176562268843445	0.10176699710481142	0.10177334205940225	0.10178332051663215	0.0023451168171465886	0.004692362029001379	0.00938023522644329	0.014072028668808145
ACGKNo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ACGSNo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ACHBSNo1	0.04690484712597668	0.9999999694190184	0.00013207850995698866	0.0002642804617387741	0.0005283410450198973	0.0007926836702319406	0.05632065276718079	0.05632141341724591	0.056324924936901506	0.056330447363925	0.0023451168171465787	0.004692362029001389	0.009380235226443285	0.014072028668808141
ACKrNo2	0.04690485527065204	0.9999999693891639	0.0013873390182035867	0.0027759759710216676	0.005549641926406391	0.008326272756902913	0.5915865971648717	0.5915945863396044	0.5916314698298519	0.5916894744427283	0.0023451157021681874	0.0046923620248075105	0.00938023450308081	0.014072031219999066
ACLSNo2	0.04690484712597665	0.9999999694190184	0.0003974993564000933	0.0007953702194588016	0.0015900786995821847	0.0023856360042876666	0.16950087667007974	0.16950316589874706	0.16951373405857517	0.16953035418238124	0.002345116817146585	0.004692362029001376	0.00938023522644328	0.01407202866880814
ACODANo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ACONTaNo1	0.04690484712597669	0.9999999694190184	0.0004887971847136605	0.0009780512038999043	0.0019552886798806087	0.002933569938849553	0.20843191313104953	0.20843472815077155	0.20844772361023184	0.2084681610514382	0.0023451168171465856	0.0046923620290013745	0.009380235226443278	0.01407202866880815
ACONTbNo1	0.04690484712597669	0.9999999694190184	0.0004887971847136605	0.0009780512038999043	0.0019552886798806087	0.002933569938849553	0.20843191313104953	0.20843472815077155	0.20844772361023184	0.2084681610514382	0.0023451168171465856	0.0046923620290013745	0.009380235226443278	0.01407202866880815
ACOTA_REVNo4	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ACPPAT160No1	0.04690484712597687	0.9999999694190184	2.9010728823612208e-05	5.8048571348808336e-05	0.00011604884692027256	0.0001741110723273098	0.012370696679797418	0.012370863754764995	0.012371635051658945	0.012372848039546821	0.0023451168171465735	0.00469236202900135	0.009380235226443353	0.014072028668808167
ACPPAT161No1	0.0469048471259769	0.9999999694190184	3.4193326820747714e-05	6.841861104819106e-05	0.00013678029855927163	0.00020521500288379235	0.0145806497018567	0.01458084662379564	0.014581755708394342	0.014583185389514452	0.0023451168171466003	0.004692362029001341	0.009380235226443323	0.014072028668808207
ACt2rpp_REV	5.292845029295089	0.32990675440130457	0.0003483535170679205	0.00034473936855757193	0.00035001776913804307	0.00035814149902322934	0.00013954896053615642	0.00013612346423171436	0.00014103145825421142	0.00014888439572276094	2.4962817044965657	2.5325491861619382	2.4818418065785757	2.405500571665872
ACt4pp	5.292845029295089	0.32990675440130457	0.0003483535170679205	0.00034473936855757193	0.00035001776913804307	0.00035814149902322934	0.00013954896053615642	0.00013612346423171436	0.00014103145825421142	0.00014888439572276094	2.4962817044965657	2.5325491861619382	2.4818418065785757	2.405500571665872
ADCLNo1	0.04690484712600395	0.9999999694190181	3.041366719365865e-07	6.085575928852627e-07	1.2166088724990777e-06	1.8253096089727424e-06	0.00012968934839974435	0.00012969109994569587	0.00012969918590836926	0.00012971190237962878	0.002345116817143219	0.004692362029006442	0.009380235226446182	0.014072028668815567
ADCSNo1	0.04690484712600395	0.9999999694190181	3.041366719365865e-07	6.085575928852627e-07	1.2166088724990777e-06	1.8253096089727424e-06	0.00012968934839974435	0.00012969109994569587	0.00012969918590836926	0.00012971190237962878	0.002345116817143219	0.004692362029006442	0.009380235226446182	0.014072028668815567
ADK3No1	0.04690483781511012	0.9999999694530648	0.0006067793498495168	0.0012141251425606806	0.002427240362507435	0.0036416501378334475	0.2587414897441289	0.258744984539469	0.2587611173191997	0.258786488990158	0.0023451180962495216	0.004692362036395252	0.009380236055764385	0.01407202575390999
ADNK1No1	0.04690484712598269	0.9999999694190183	4.05515562582633e-07	8.114101238466709e-07	1.6221451633320246e-06	2.4337461452962283e-06	0.00017291913119967604	0.00017292146659427738	0.00017293224787784218	0.00017294920317285594	0.002345116817145983	0.004692362029004001	0.00938023522644483	0.014072028668809734
ADSKNo1	0.04690484712597658	0.9999999694190184	0.0001124055498054092	0.000224916154900958	0.00044964518201761087	0.0006746142412055193	0.04793174863765505	0.04793239598966415	0.04793538447202716	0.04794008433914436	0.0023451168171466147	0.004692362029001378	0.00938023522644327	0.014072028668808136
ADSL1rNo1	0.04690480560596702	0.9999999695701599	0.000136067161205757	0.0002722608301897277	0.0005442953572380847	0.000816619275326511	0.05802134338242492	0.058022127310882264	0.05802574544980908	0.058031435843900636	0.0023451225578994903	0.00469236208336443	0.009380238944261172	0.01407201568341586
ADSL2rNo1	0.04690481937390523	0.999999969520237	0.00020357277227759277	0.00040733514500668216	0.0008143316070936431	0.0012217616125680846	0.08680695077238836	0.08680812347073844	0.08681353635495284	0.08682204927343515	0.002345120643753166	0.004692362059225805	0.009380237705835424	0.014072019985617936
ADSSNo1	0.04690480560596702	0.9999999695701599	0.000136067161205757	0.0002722608301897277	0.0005442953572380847	0.000816619275326511	0.05802134338242492	0.058022127310882264	0.05802574544980908	0.058031435843900636	0.0023451225578994903	0.00469236208336443	0.009380238944261172	0.01407201568341586
AGPAT160No1	0.04690484712597687	0.9999999694190184	2.9010728823612208e-05	5.8048571348808336e-05	0.00011604884692027256	0.0001741110723273098	0.012370696679797418	0.012370863754764995	0.012371635051658945	0.012372848039546821	0.0023451168171465735	0.00469236202900135	0.009380235226443353	0.014072028668808167
AGPAT161No1	0.0469048471259769	0.9999999694190184	3.4193326820747714e-05	6.841861104819106e-05	0.00013678029855927163	0.00020521500288379235	0.0145806497018567	0.01458084662379564	0.014581755708394342	0.014583185389514452	0.0023451168171466003	0.004692362029001341	0.009380235226443323	0.014072028668808207
AGPR_REVNo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
AHCYSNSNo1	0.04690484712597551	0.9999999694190183	2.0275778129128573e-07	4.0570506192332476e-07	8.11072581666016e-07	1.2168730726482825e-06	8.645956559986323e-05	8.646073329716376e-05	8.646612393894614e-05	8.647460158645283e-05	0.0023451168171449437	0.004692362029002516	0.009380235226442156	0.014072028668807636
AICARTNo1	0.046904824219957446	0.9999999695026188	0.00024664197976887316	0.0004935138133322391	0.000986617244236804	0.001480246189035646	0.105172435807814	0.1051738565449687	0.10518041449335618	0.10519072820863107	0.002345119972495192	0.004692362052172439	0.00938023727125666	0.014072021500790309
AIRC2No1	0.04690481937390523	0.999999969520237	0.00020357277227759277	0.00040733514500668216	0.0008143316070936431	0.0012217616125680846	0.08680695077238836	0.08680812347073844	0.08681353635495284	0.08682204927343515	0.002345120643753166	0.004692362059225805	0.009380237705835424	0.014072019985617936
AIRC3_REVNo1	0.04690481937390523	0.999999969520237	0.00020357277227759277	0.00040733514500668216	0.0008143316070936431	0.0012217616125680846	0.08680695077238836	0.08680812347073844	0.08681353635495284	0.08682204927343515	0.002345120643753166	0.004692362059225805	0.009380237705835424	0.014072019985617936
ALAALArNo2	0.04690484712597695	0.9999999694190184	1.2632809924946961e-05	2.5277426593548557e-05	5.053382264425548e-05	7.581719493890512e-05	0.005386857419033579	0.005386930172335349	0.005387266035909001	0.005387794235166661	0.002345116817146672	0.004692362029001437	0.009380235226443358	0.014072028668808259
ALARNo1	0.04690484712597711	0.9999999694190184	1.8949214887419552e-05	3.791613989032296e-05	7.580073396638357e-05	0.00011372579240835795	0.008080286128550393	0.008080395258503048	0.008080899053863526	0.008081691352750015	0.0023451168171465544	0.004692362029001438	0.009380235226443373	0.01407202866880825
ALCD2x_REVNo2	0.04690483965190247	0.9999999694463553	0.0007558995148184734	0.001512504841787545	0.003023751512387237	0.004536611171252782	0.3223290108433197	0.3223333644328976	0.3223534618120998	0.32238506845065207	0.0023451178435375374	0.004692362034717054	0.009380235891959446	0.014072026328809975
ANPRTNo1	0.04690484712597692	0.9999999694190184	2.584161560975034e-05	5.1707383037897046e-05	0.00010337174609786299	0.0001550912916335179	0.01101932979236099	0.011019478616167398	0.011020165657088554	0.01102124613896574	0.0023451168171466025	0.004692362029001423	0.009380235226443323	0.01407202866880823
ANSNo1	0.04690484712597692	0.9999999694190184	2.584161560975034e-05	5.1707383037897046e-05	0.00010337174609786299	0.0001550912916335179	0.01101932979236099	0.011019478616167398	0.011020165657088554	0.01102124613896574	0.0023451168171466025	0.004692362029001423	0.009380235226443323	0.01407202866880823
APG3PAT160No1	0.04690484712597687	0.9999999694190184	2.9010728823612208e-05	5.8048571348808336e-05	0.00011604884692027256	0.0001741110723273098	0.012370696679797418	0.012370863754764995	0.012371635051658945	0.012372848039546821	0.0023451168171465735	0.00469236202900135	0.009380235226443353	0.014072028668808167
APG3PAT161No1	0.0469048471259769	0.9999999694190184	3.4193326820747714e-05	6.841861104819106e-05	0.00013678029855927163	0.00020521500288379235	0.0145806497018567	0.01458084662379564	0.014581755708394342	0.014583185389514452	0.0023451168171466003	0.004692362029001341	0.009380235226443323	0.014072028668808207
APRAURNo1	0.046904847125976666	0.9999999694190184	2.027577812914276e-07	4.057050619232261e-07	8.110725816661136e-07	1.2168730726483267e-06	8.645956559986319e-05	8.646073329716379e-05	8.646612393894618e-05	8.64746015864529e-05	0.002345116817146586	0.004692362029001374	0.009380235226443281	0.014072028668808138
ARGSLNo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ARGSSNo1	0.04690484712597671	0.9999999694190184	0.00013447114269899972	0.00026906796339998875	0.0005379120651932358	0.0008070433181721835	0.05734091441236483	0.05734168884178173	0.057345263973427686	0.05735088644049338	0.0023451168171465843	0.0046923620290013806	0.009380235226443292	0.01407202866880815
ASAD_REVNo1	0.04690484257682529	0.9999999694356639	0.0012419153717469903	0.0024849907909360765	0.00496791431311869	0.007453488667299953	0.5295749158525308	0.529582068443956	0.5296150873365504	0.5296670151242743	0.0023451174415006146	0.004692362032267441	0.009380235631319483	0.014072027244421028
ASNS2No1	0.046904847125976715	0.9999999694190184	0.00010958694387714108	0.00021927630874866213	0.00043837018200341944	0.0006576980684467318	0.04672984436250001	0.046730475481945734	0.04673338902713599	0.04673797104354794	0.00234511681714658	0.00469236202900138	0.009380235226443292	0.01407202866880815
ASP1DCNo1	0.04690484712595371	0.9999999694190181	3.064097412346648e-07	6.131058559113646e-07	1.2257016144449554e-06	1.8389516837769654e-06	0.00013065862604099944	0.00013066039067772717	0.00013066853707360395	0.00013068134858575673	0.0023451168171515616	0.004692362029006828	0.00938023522643812	0.014072028668805742
ASPCTNo2	0.046904847125976694	0.9999999694190184	0.00015038399161950144	0.00030090853354012095	0.0006015667144669103	0.0009025460270553886	0.0641264394677281	0.06412730554043784	0.06413130374077058	0.06413759155110015	0.0023451168171465813	0.004692362029001389	0.009380235226443287	0.01407202866880815
ASPKNo3	0.04690484257682529	0.9999999694356639	0.0012419153717469903	0.0024849907909360765	0.00496791431311869	0.007453488667299953	0.5295749158525308	0.529582068443956	0.5296150873365504	0.5296670151242743	0.0023451174415006146	0.004692362032267441	0.009380235631319483	0.014072027244421028
ASPO6No1	0.046904847125983445	0.9999999694190184	1.0356103717083918e-06	2.072188634665176e-06	4.142653231021795e-06	6.2153292813739916e-06	0.0004416028933553038	0.00044160885751327124	0.00044163639088093696	0.00044167969151102303	0.0023451168171472166	0.004692362028999617	0.009380235226445897	0.014072028668809362
ASPTA_REVNo2	0.04690483900449253	0.9999999694487206	0.0020869263441467174	0.004175801173154759	0.008348128774223014	0.01252490931709028	0.8899025141318339	0.8899145338198791	0.8899700198377374	0.8900572813603966	0.0023451179325891325	0.004692362035296247	0.009380235949684098	0.014072026126168804
ATPM	0.0	1.0	0.0	0.0	0.0	0.0	6.86	6.86	6.86	6.86	0.0	0.0	0.0	0.0
ATPPRTNo1	0.046904847125976826	0.9999999694190184	4.306920781163135e-05	8.617866851229289e-05	0.0001722856373136424	0.0002584845765842093	0.0183654850354256	0.01836573307423023	0.018366878138403275	0.018368678935195858	0.0023451168171466303	0.00469236202900139	0.009380235226443335	0.014072028668808197
BIOMASS_Ec_iML1515_core_75p37M	0.04690484712597667	0.9999999694190184	0.00045461385939781943	0.0009096526052090277	0.0018185483893859052	0.002728414961094903	0.19385552825081429	0.1938581464061968	0.19387023304696452	0.19388924122523063	0.0023451168171465847	0.004692362029001377	0.009380235226443283	0.014072028668808143
BPNTNo1	0.04690484712597658	0.9999999694190184	0.0001124055498054092	0.000224916154900958	0.00044964518201761087	0.0006746142412055193	0.04793174863765505	0.04793239598966415	0.04793538447202716	0.04794008433914436	0.0023451168171466147	0.004692362029001378	0.00938023522644327	0.014072028668808136
BTNt2ipp	0.04690484712597669	0.9999999694190184	9.092277187956383e-10	1.8193052104180548e-09	3.637096778771811e-09	5.4568299221898065e-09	3.877110565016287e-07	3.877162928123936e-07	3.87740466093929e-07	3.8777848245046133e-07	0.0023451168171465826	0.004692362029001375	0.009380235226443285	0.014072028668808141
BTNtex	0.04690484712597669	0.9999999694190184	9.092277187956383e-10	1.8193052104180548e-09	3.637096778771811e-09	5.4568299221898065e-09	3.877110565016287e-07	3.877162928123936e-07	3.87740466093929e-07	3.8777848245046133e-07	0.0023451168171465826	0.004692362029001375	0.009380235226443285	0.014072028668808141
CA2tex	0.04690484712597822	0.9999999694190184	2.3662651381659834e-06	4.734741810113221e-06	9.46554436675359e-06	1.4201399872498927e-05	0.001009018024545439	0.001009031652044204	0.001009094563009401	0.0010091935005772758	0.0023451168171470297	0.004692362029001841	0.009380235226443696	0.014072028668808792
CATNo1	0.5402430120672349	0.9999991024903288	0.6001999955768454	1.200960852985538	2.4009225471272315	3.602165753745299	22.268249385649316	22.264792745041255	22.248835383042092	22.223739834093994	0.02695317378489761	0.05393990713221493	0.10791227971227645	0.16208638962822658
CAt6pp_REV	0.04690484712597822	0.9999999694190184	2.3662651381659834e-06	4.734741810113221e-06	9.46554436675359e-06	1.4201399872498927e-05	0.001009018024545439	0.001009031652044204	0.001009094563009401	0.0010091935005772758	0.0023451168171470297	0.004692362029001841	0.009380235226443696	0.014072028668808792
CBMKrNo1	0.04690484712597667	0.9999999694190184	0.0002848551343185011	0.000569976496940109	0.001139478779660146	0.001709589345227572	0.12146735388009296	0.1214689943822196	0.12147656771419833	0.12148847799159358	0.0023451168171465817	0.004692362029001379	0.009380235226443283	0.014072028668808143
CDPMEKNo1	0.04690484712598329	0.9999999694190183	1.0860725101010801e-06	2.1731600738446343e-06	4.344512102242591e-06	6.518183342056019e-06	0.0004631208569911458	0.00046312711176435463	0.00046315598674914873	0.0004632013972870265	0.002345116817146165	0.004692362029002456	0.009380235226443559	0.014072028668810284
CHORMNo2	0.04690484712597675	0.9999999694190184	0.00014691346941685948	0.00029396424555195607	0.0005876839160623398	0.0008817173072423911	0.06264654636506137	0.06264739245077293	0.06265129838169005	0.06265744108358673	0.0023451168171465977	0.004692362029001403	0.009380235226443311	0.014072028668808167
CHORSNo1	0.04690484712597667	0.9999999694190184	0.00017316060058919234	0.000346483038713698	0.0006926778073235335	0.0010392423450212038	0.07383879528862214	0.0738397925335347	0.07384439628665655	0.07385163642572541	0.002345116817146592	0.004692362029001382	0.009380235226443285	0.014072028668808145
CHRPLNo1	0.04690484712597647	0.9999999694190183	1.0137889064566768e-07	2.0285253096165865e-07	4.0553629083303875e-07	6.084365363241542e-07	4.322978279993163e-05	4.3230366648581915e-05	4.32330619694731e-05	4.323730079322644e-05	0.002345116817145517	0.004692362029002426	0.00938023522644286	0.014072028668807926
CLt3_2pp	0.046904847125980455	0.9999999694190183	1.1831325690830889e-06	2.367370905056575e-06	4.732772183376588e-06	7.100699936249575e-06	0.0005045090122726945	0.0005045158260220776	0.0005045472815046753	0.0005045967502886131	0.002345116817147339	0.004692362029001997	0.009380235226443753	0.014072028668809704
CLtex	0.04690484712597822	0.9999999694190184	2.3662651381659834e-06	4.734741810113221e-06	9.46554436675359e-06	1.4201399872498927e-05	0.001009018024545439	0.001009031652044204	0.001009094563009401	0.0010091935005772758	0.0023451168171470297	0.004692362029001841	0.009380235226443696	0.014072028668808792
